Shape: (2432, 4)
[-0.1689605 ,  0.25164167,  0.05284934,  1.        ]
[-0.16731927,  0.25179837,  0.05285924,  1.        ]
[-0.16567804,  0.25195507,  0.05286913,  1.        ]
[-0.16403681,  0.25211177,  0.05287903,  1.        ]
[-0.16239558,  0.25226847,  0.05288893,  1.        ]
[-0.16075435,  0.25242517,  0.05289882,  1.        ]
[-0.15911313,  0.25258187,  0.05290872,  1.        ]
[-0.1574719 ,  0.25273857,  0.05291862,  1.        ]
[-0.15583067,  0.25289527,  0.05292851,  1.        ]
[-0.15418944,  0.25305197,  0.05293841,  1.        ]
[-0.15254821,  0.25320867,  0.05294831,  1.        ]
[-0.15090698,  0.25336537,  0.0529582 ,  1.        ]
[-0.14926575,  0.25352207,  0.0529681 ,  1.        ]
[-0.14762452,  0.25367877,  0.052978  ,  1.        ]
[-0.1459833 ,  0.25383547,  0.05298789,  1.        ]
[-0.14434207,  0.25399217,  0.05299779,  1.        ]
[-0.14270084,  0.25414887,  0.05300769,  1.        ]
[-0.2044291 ,  0.24581313,  0.05664895,  1.        ]
[-0.20250261,  0.24619311,  0.05565943,  1.        ]
[-0.20086604,  0.24634937,  0.0556693 ,  1.        ]
[-0.19922946,  0.24650563,  0.05567917,  1.        ]
[-0.19729677,  0.24688621,  0.05468969,  1.        ]
[-0.19565864,  0.24704261,  0.05469957,  1.        ]
[-0.19342207,  0.24764825,  0.05271079,  1.        ]
[-0.19178084,  0.24780496,  0.05272069,  1.        ]
[-0.19013961,  0.24796166,  0.05273059,  1.        ]
[-0.18849838,  0.24811836,  0.05274048,  1.        ]
[-0.18685715,  0.24827506,  0.05275038,  1.        ]
[-0.18521592,  0.24843176,  0.05276028,  1.        ]
[-0.1835747 ,  0.24858846,  0.05277017,  1.        ]
[-0.18193347,  0.24874516,  0.05278007,  1.        ]
[-0.18029224,  0.24890186,  0.05278997,  1.        ]
[-0.17865101,  0.24905856,  0.05279986,  1.        ]
[-0.17700978,  0.24921526,  0.05280976,  1.        ]
[-0.17536855,  0.24937196,  0.05281966,  1.        ]
[-0.17372732,  0.24952866,  0.05282956,  1.        ]
[-0.17208609,  0.24968536,  0.05283945,  1.        ]
[-0.17044487,  0.24984206,  0.05284935,  1.        ]
[-0.16880364,  0.24999876,  0.05285925,  1.        ]
[-0.16716241,  0.25015546,  0.05286914,  1.        ]
[-0.16552118,  0.25031216,  0.05287904,  1.        ]
[-0.16387995,  0.25046886,  0.05288894,  1.        ]
[-0.16223872,  0.25062556,  0.05289883,  1.        ]
[-0.16059749,  0.25078226,  0.05290873,  1.        ]
[-0.15895626,  0.25093896,  0.05291863,  1.        ]
[-0.15731504,  0.25109566,  0.05292852,  1.        ]
[-0.15567381,  0.25125236,  0.05293842,  1.        ]
[-0.15403258,  0.25140906,  0.05294832,  1.        ]
[-0.15239135,  0.25156576,  0.05295821,  1.        ]
[-0.15075012,  0.25172246,  0.05296811,  1.        ]
[-0.14910889,  0.25187916,  0.05297801,  1.        ]
[-0.14746766,  0.25203586,  0.05298791,  1.        ]
[-0.14582643,  0.25219256,  0.0529978 ,  1.        ]
[-0.14418521,  0.25234926,  0.0530077 ,  1.        ]
[-0.14254398,  0.25250596,  0.0530176 ,  1.        ]
[-0.2045629 ,  0.24395425,  0.05765819,  1.        ]
[-0.20292943,  0.24411021,  0.05766804,  1.        ]
[-0.20100279,  0.24448864,  0.05667854,  1.        ]
[-0.19936776,  0.24464475,  0.0566884 ,  1.        ]
[-0.19773274,  0.24480086,  0.05669826,  1.        ]
[-0.1957999 ,  0.24517989,  0.05570879,  1.        ]
[-0.19416332,  0.24533614,  0.05571866,  1.        ]
[-0.19252675,  0.2454924 ,  0.05572853,  1.        ]
[-0.1905877 ,  0.24587202,  0.05473909,  1.        ]
[-0.18894957,  0.24602842,  0.05474897,  1.        ]
[-0.18731144,  0.24618483,  0.05475885,  1.        ]
[-0.18505906,  0.24678885,  0.05277018,  1.        ]
[-0.18341783,  0.24694555,  0.05278008,  1.        ]
[-0.18177661,  0.24710225,  0.05278998,  1.        ]
[-0.18013538,  0.24725895,  0.05279987,  1.        ]
[-0.17849415,  0.24741565,  0.05280977,  1.        ]
[-0.17685292,  0.24757235,  0.05281967,  1.        ]
[-0.17521169,  0.24772905,  0.05282957,  1.        ]
[-0.17357046,  0.24788575,  0.05283946,  1.        ]
[-0.17192923,  0.24804245,  0.05284936,  1.        ]
[-0.170288  ,  0.24819915,  0.05285926,  1.        ]
[-0.16929206,  0.24790527,  0.05486751,  1.        ]
[-0.16765393,  0.24806167,  0.05487739,  1.        ]
[-0.16536432,  0.24866925,  0.05288895,  1.        ]
[-0.16372309,  0.24882595,  0.05289884,  1.        ]
[-0.16208186,  0.24898265,  0.05290874,  1.        ]
[-0.16044063,  0.24913935,  0.05291864,  1.        ]
[-0.1587994 ,  0.24929605,  0.05292853,  1.        ]
[-0.15715818,  0.24945275,  0.05293843,  1.        ]
[-0.15551695,  0.24960945,  0.05294833,  1.        ]
[-0.15387572,  0.24976615,  0.05295822,  1.        ]
[-0.15223449,  0.24992285,  0.05296812,  1.        ]
[-0.15059326,  0.25007955,  0.05297802,  1.        ]
[-0.14895203,  0.25023625,  0.05298792,  1.        ]
[-0.1473108 ,  0.25039295,  0.05299781,  1.        ]
[-0.14566957,  0.25054965,  0.05300771,  1.        ]
[-0.14402835,  0.25070635,  0.05301761,  1.        ]
[-0.14238712,  0.25086305,  0.0530275 ,  1.        ]
[-0.20469699,  0.24209848,  0.05866742,  1.        ]
[-0.20306507,  0.24225429,  0.05867726,  1.        ]
[-0.20143315,  0.2424101 ,  0.0586871 ,  1.        ]
[-0.19980123,  0.24256591,  0.05869694,  1.        ]
[-0.19787289,  0.24294294,  0.05770745,  1.        ]
[-0.19623942,  0.2430989 ,  0.0577173 ,  1.        ]
[-0.19460594,  0.24325486,  0.05772715,  1.        ]
[-0.1926714 ,  0.24363249,  0.0567377 ,  1.        ]
[-0.19073376,  0.2440104 ,  0.05574827,  1.        ]
[-0.18909718,  0.24416666,  0.05575814,  1.        ]
[-0.18746061,  0.24432292,  0.05576801,  1.        ]
[-0.18582403,  0.24447917,  0.05577788,  1.        ]
[-0.18418746,  0.24463543,  0.05578775,  1.        ]
[-0.1822405 ,  0.24501424,  0.05479837,  1.        ]
[-0.18060238,  0.24517064,  0.05480825,  1.        ]
[-0.17896425,  0.24532704,  0.05481813,  1.        ]
[-0.17732612,  0.24548345,  0.05482801,  1.        ]
[-0.175688  ,  0.24563985,  0.05483789,  1.        ]
[-0.17404987,  0.24579626,  0.05484776,  1.        ]
[-0.17241174,  0.24595266,  0.05485764,  1.        ]
[-0.17077362,  0.24610906,  0.05486752,  1.        ]
[-0.16913549,  0.24626547,  0.0548774 ,  1.        ]
[-0.16749737,  0.24642187,  0.05488728,  1.        ]
[-0.16585924,  0.24657828,  0.05489715,  1.        ]
[-0.16422111,  0.24673468,  0.05490703,  1.        ]
[-0.161925  ,  0.24733974,  0.05291865,  1.        ]
[-0.16028377,  0.24749644,  0.05292854,  1.        ]
[-0.15864254,  0.24765314,  0.05293844,  1.        ]
[-0.15700131,  0.24780984,  0.05294834,  1.        ]
[-0.15536009,  0.24796654,  0.05295823,  1.        ]
[-0.15371886,  0.24812324,  0.05296813,  1.        ]
[-0.15207763,  0.24827994,  0.05297803,  1.        ]
[-0.1504364 ,  0.24843664,  0.05298793,  1.        ]
[-0.14879517,  0.24859334,  0.05299782,  1.        ]
[-0.14715394,  0.24875004,  0.05300772,  1.        ]
[-0.14551271,  0.24890674,  0.05301762,  1.        ]
[-0.14387148,  0.24906344,  0.05302751,  1.        ]
[-0.14223026,  0.24922014,  0.05303741,  1.        ]
[-0.20454102,  0.24046489,  0.05867727,  1.        ]
[-0.2029091 ,  0.2406207 ,  0.05868711,  1.        ]
[-0.20127718,  0.24077651,  0.05869695,  1.        ]
[-0.19964526,  0.24093232,  0.05870679,  1.        ]
[-0.19771677,  0.2413078 ,  0.05771731,  1.        ]
[-0.1960833 ,  0.24146376,  0.05772716,  1.        ]
[-0.19444982,  0.24161972,  0.05773701,  1.        ]
[-0.19251513,  0.24199579,  0.05674757,  1.        ]
[-0.19057734,  0.24237215,  0.05575815,  1.        ]
[-0.18894076,  0.24252841,  0.05576802,  1.        ]
[-0.18730419,  0.24268467,  0.05577789,  1.        ]
[-0.18566761,  0.24284092,  0.05578776,  1.        ]
[-0.18403104,  0.24299718,  0.05579763,  1.        ]
[-0.18208394,  0.24337443,  0.05480826,  1.        ]
[-0.18044581,  0.24353084,  0.05481814,  1.        ]
[-0.17880769,  0.24368724,  0.05482802,  1.        ]
[-0.17716956,  0.24384364,  0.0548379 ,  1.        ]
[-0.17553143,  0.24400005,  0.05484777,  1.        ]
[-0.17389331,  0.24415645,  0.05485765,  1.        ]
[-0.17225518,  0.24431286,  0.05486753,  1.        ]
[-0.17061705,  0.24446926,  0.05487741,  1.        ]
[-0.16897893,  0.24462566,  0.05488729,  1.        ]
[-0.1673408 ,  0.24478207,  0.05489716,  1.        ]
[-0.16570268,  0.24493847,  0.05490704,  1.        ]
[-0.16406455,  0.24509488,  0.05491692,  1.        ]
[-0.16176814,  0.24569683,  0.05292855,  1.        ]
[-0.16012691,  0.24585353,  0.05293845,  1.        ]
[-0.15848568,  0.24601023,  0.05294835,  1.        ]
[-0.15684445,  0.24616693,  0.05295824,  1.        ]
[-0.15520322,  0.24632363,  0.05296814,  1.        ]
[-0.153562  ,  0.24648033,  0.05297804,  1.        ]
[-0.15192077,  0.24663703,  0.05298794,  1.        ]
[-0.15027954,  0.24679373,  0.05299783,  1.        ]
[-0.14863831,  0.24695043,  0.05300773,  1.        ]
[-0.14631088,  0.24755535,  0.05101955,  1.        ]
[-0.14466654,  0.24771235,  0.05102947,  1.        ]
[-0.14302221,  0.24786934,  0.05103938,  1.        ]
[-0.14137788,  0.24802634,  0.0510493 ,  1.        ]
[-0.20496607,  0.23839625,  0.06068581,  1.        ]
[-0.20333725,  0.23855177,  0.06069564,  1.        ]
[-0.20170843,  0.23870728,  0.06070546,  1.        ]
[-0.20007961,  0.2388628 ,  0.06071528,  1.        ]
[-0.19785736,  0.23945454,  0.05872648,  1.        ]
[-0.19592718,  0.23982861,  0.05773702,  1.        ]
[-0.19429371,  0.23998457,  0.05774687,  1.        ]
[-0.19266023,  0.24014053,  0.05775672,  1.        ]
[-0.19102676,  0.24029649,  0.05776657,  1.        ]
[-0.18939329,  0.24045245,  0.05777642,  1.        ]
[-0.18745379,  0.24082741,  0.05678702,  1.        ]
[-0.1855112 ,  0.24120267,  0.05579764,  1.        ]
[-0.18387462,  0.24135893,  0.05580751,  1.        ]
[-0.18223805,  0.24151518,  0.05581737,  1.        ]
[-0.18060147,  0.24167144,  0.05582724,  1.        ]
[-0.1789649 ,  0.24182769,  0.05583711,  1.        ]
[-0.17732832,  0.24198395,  0.05584698,  1.        ]
[-0.17537487,  0.24236024,  0.05485766,  1.        ]
[-0.17373674,  0.24251665,  0.05486754,  1.        ]
[-0.17209862,  0.24267305,  0.05487742,  1.        ]
[-0.17046049,  0.24282946,  0.0548873 ,  1.        ]
[-0.16882236,  0.24298586,  0.05489717,  1.        ]
[-0.16718424,  0.24314226,  0.05490705,  1.        ]
[-0.16554611,  0.24329867,  0.05491693,  1.        ]
[-0.16390799,  0.24345507,  0.05492681,  1.        ]
[-0.16161128,  0.24405392,  0.05293846,  1.        ]
[-0.15997005,  0.24421062,  0.05294836,  1.        ]
[-0.15832882,  0.24436732,  0.05295826,  1.        ]
[-0.15668759,  0.24452402,  0.05296815,  1.        ]
[-0.15504636,  0.24468072,  0.05297805,  1.        ]
[-0.15340514,  0.24483742,  0.05298795,  1.        ]
[-0.15176391,  0.24499412,  0.05299784,  1.        ]
[-0.15012268,  0.24515082,  0.05300774,  1.        ]
[-0.14848145,  0.24530752,  0.05301764,  1.        ]
[-0.14615372,  0.24590934,  0.05102948,  1.        ]
[-0.14450939,  0.24606633,  0.05103939,  1.        ]
[-0.14286506,  0.24622333,  0.05104931,  1.        ]
[-0.14122072,  0.24638033,  0.05105922,  1.        ]
[-0.20510105,  0.2365498 ,  0.06169498,  1.        ]
[-0.20347378,  0.23670517,  0.0617048 ,  1.        ]
[-0.20184651,  0.23686053,  0.06171461,  1.        ]
[-0.20021925,  0.2370159 ,  0.06172442,  1.        ]
[-0.19829512,  0.23738783,  0.06073493,  1.        ]
[-0.19606947,  0.23797676,  0.05874618,  1.        ]
[-0.19443755,  0.23813257,  0.05875602,  1.        ]
[-0.19280563,  0.23828838,  0.05876586,  1.        ]
[-0.19087064,  0.23866135,  0.05777644,  1.        ]
[-0.18923717,  0.23881731,  0.05778629,  1.        ]
[-0.1876037 ,  0.23897327,  0.05779614,  1.        ]
[-0.1856625 ,  0.23934682,  0.05680675,  1.        ]
[-0.18402748,  0.23950293,  0.05681661,  1.        ]
[-0.18239246,  0.23965904,  0.05682647,  1.        ]
[-0.18044506,  0.24003319,  0.05583712,  1.        ]
[-0.17880848,  0.24018944,  0.05584699,  1.        ]
[-0.17717191,  0.2403457 ,  0.05585686,  1.        ]
[-0.17553533,  0.24050196,  0.05586673,  1.        ]
[-0.17389876,  0.24065821,  0.0558766 ,  1.        ]
[-0.17194205,  0.24103325,  0.05488731,  1.        ]
[-0.17030393,  0.24118965,  0.05489718,  1.        ]
[-0.1686658 ,  0.24134606,  0.05490706,  1.        ]
[-0.16702767,  0.24150246,  0.05491694,  1.        ]
[-0.16538955,  0.24165886,  0.05492682,  1.        ]
[-0.16375142,  0.24181527,  0.0549367 ,  1.        ]
[-0.16145442,  0.24241101,  0.05294837,  1.        ]
[-0.15981319,  0.24256771,  0.05295827,  1.        ]
[-0.15817196,  0.24272441,  0.05296816,  1.        ]
[-0.15653073,  0.24288111,  0.05297806,  1.        ]
[-0.1548895 ,  0.24303781,  0.05298796,  1.        ]
[-0.15324827,  0.24319451,  0.05299785,  1.        ]
[-0.15160705,  0.24335121,  0.05300775,  1.        ]
[-0.14928522,  0.24394933,  0.05101957,  1.        ]
[-0.14764089,  0.24410632,  0.05102949,  1.        ]
[-0.14599656,  0.24426332,  0.0510394 ,  1.        ]
[-0.14400728,  0.24464147,  0.05005031,  1.        ]
[-0.1423614 ,  0.24479861,  0.05006023,  1.        ]
[-0.14071551,  0.24495576,  0.05007016,  1.        ]
[-0.20494552,  0.23492087,  0.06170481,  1.        ]
[-0.20331825,  0.23507623,  0.06171462,  1.        ]
[-0.20169099,  0.2352316 ,  0.06172443,  1.        ]
[-0.20006372,  0.23538697,  0.06173424,  1.        ]
[-0.19813944,  0.23575734,  0.06074477,  1.        ]
[-0.1959135 ,  0.23634317,  0.05875603,  1.        ]
[-0.19428158,  0.23649898,  0.05876587,  1.        ]
[-0.19264966,  0.23665479,  0.05877571,  1.        ]
[-0.19071452,  0.2370262 ,  0.0577863 ,  1.        ]
[-0.18908105,  0.23718216,  0.05779615,  1.        ]
[-0.18744758,  0.23733812,  0.057806  ,  1.        ]
[-0.18550624,  0.23771013,  0.05681662,  1.        ]
[-0.18387121,  0.23786623,  0.05682648,  1.        ]
[-0.18223619,  0.23802234,  0.05683634,  1.        ]
[-0.18028864,  0.23839494,  0.055847  ,  1.        ]
[-0.17865207,  0.23855119,  0.05585687,  1.        ]
[-0.17701549,  0.23870745,  0.05586674,  1.        ]
[-0.17537892,  0.2388637 ,  0.05587661,  1.        ]
[-0.17374234,  0.23901996,  0.05588648,  1.        ]
[-0.17178549,  0.23939344,  0.05489719,  1.        ]
[-0.17014736,  0.23954985,  0.05490707,  1.        ]
[-0.16850924,  0.23970625,  0.05491695,  1.        ]
[-0.16687111,  0.23986266,  0.05492683,  1.        ]
[-0.16458002,  0.2404547 ,  0.05293848,  1.        ]
[-0.16293879,  0.2406114 ,  0.05294838,  1.        ]
[-0.16129756,  0.2407681 ,  0.05295828,  1.        ]
[-0.15965633,  0.2409248 ,  0.05296817,  1.        ]
[-0.1580151 ,  0.2410815 ,  0.05297807,  1.        ]
[-0.15637387,  0.2412382 ,  0.05298797,  1.        ]
[-0.15406106,  0.24183232,  0.05099975,  1.        ]
[-0.15241673,  0.24198932,  0.05100966,  1.        ]
[-0.1507724 ,  0.24214632,  0.05101958,  1.        ]
[-0.14878762,  0.24252247,  0.05003047,  1.        ]
[-0.14714174,  0.24267961,  0.05004039,  1.        ]
[-0.14515231,  0.24305621,  0.04905131,  1.        ]
[-0.14350487,  0.2432135 ,  0.04906124,  1.        ]
[-0.14185744,  0.24337079,  0.04907118,  1.        ]
[-0.14021001,  0.24352808,  0.04908111,  1.        ]
[-0.20508095,  0.23307907,  0.06271395,  1.        ]
[-0.20345523,  0.23323429,  0.06272375,  1.        ]
[-0.20153546,  0.23360267,  0.06173426,  1.        ]
[-0.19990819,  0.23375803,  0.06174407,  1.        ]
[-0.19798377,  0.23412686,  0.0607546 ,  1.        ]
[-0.19635495,  0.23428237,  0.06076442,  1.        ]
[-0.19472613,  0.23443789,  0.06077424,  1.        ]
[-0.19249369,  0.2350212 ,  0.05878556,  1.        ]
[-0.19086177,  0.23517701,  0.0587954 ,  1.        ]
[-0.18922984,  0.23533282,  0.05880524,  1.        ]
[-0.18729146,  0.23570298,  0.05781586,  1.        ]
[-0.18565799,  0.23585894,  0.05782571,  1.        ]
[-0.18402451,  0.2360149 ,  0.05783556,  1.        ]
[-0.18207992,  0.23638564,  0.05684621,  1.        ]
[-0.18013223,  0.23675669,  0.05585688,  1.        ]
[-0.17849565,  0.23691294,  0.05586675,  1.        ]
[-0.17685908,  0.2370692 ,  0.05587662,  1.        ]
[-0.1752225 ,  0.23722545,  0.05588649,  1.        ]
[-0.17358593,  0.23738171,  0.05589636,  1.        ]
[-0.17162892,  0.23775364,  0.05490708,  1.        ]
[-0.1699908 ,  0.23791005,  0.05491696,  1.        ]
[-0.16835267,  0.23806645,  0.05492684,  1.        ]
[-0.16671455,  0.23822285,  0.05493672,  1.        ]
[-0.16442315,  0.23881179,  0.05294839,  1.        ]
[-0.16278193,  0.23896849,  0.05295829,  1.        ]
[-0.1611407 ,  0.23912519,  0.05296818,  1.        ]
[-0.15949947,  0.23928189,  0.05297808,  1.        ]
[-0.15785824,  0.23943859,  0.05298798,  1.        ]
[-0.15621701,  0.23959529,  0.05299787,  1.        ]
[-0.1539039 ,  0.24018631,  0.05100967,  1.        ]
[-0.15225957,  0.24034331,  0.05101959,  1.        ]
[-0.15061524,  0.2405003 ,  0.05102951,  1.        ]
[-0.14863032,  0.2408749 ,  0.0500404 ,  1.        ]
[-0.14698443,  0.24103204,  0.05005033,  1.        ]
[-0.14499485,  0.24140709,  0.04906125,  1.        ]
[-0.14334742,  0.24156438,  0.04907119,  1.        ]
[-0.14169999,  0.24172167,  0.04908112,  1.        ]
[-0.14005255,  0.24187896,  0.04909105,  1.        ]
[-0.20492557,  0.23145169,  0.06272376,  1.        ]
[-0.20329985,  0.23160691,  0.06273357,  1.        ]
[-0.20137993,  0.23197373,  0.06174408,  1.        ]
[-0.19975267,  0.2321291 ,  0.06175389,  1.        ]
[-0.19782809,  0.23249637,  0.06076443,  1.        ]
[-0.19619927,  0.23265188,  0.06077425,  1.        ]
[-0.19457046,  0.2328074 ,  0.06078408,  1.        ]
[-0.19294164,  0.23296292,  0.0607939 ,  1.        ]
[-0.19070579,  0.23354342,  0.05880525,  1.        ]
[-0.18907387,  0.23369923,  0.05881509,  1.        ]
[-0.18713534,  0.23406783,  0.05782572,  1.        ]
[-0.18550187,  0.23422379,  0.05783557,  1.        ]
[-0.18386839,  0.23437975,  0.05784542,  1.        ]
[-0.18223492,  0.23453571,  0.05785527,  1.        ]
[-0.18028863,  0.23490505,  0.05686594,  1.        ]
[-0.17865361,  0.23506116,  0.0568758 ,  1.        ]
